ScripID,ScripCode,ScripName,OurSectorClassification
523890,DS.KULKARNI ,DS Kulkarni Developers Ltd. (BSE code:523890)   ,Real Estate
531609,KG PETROCHEM,KG PETROCHEM (BSE code:531609)   ,Packaging
530135,AKANKSHA FIN,AKANKSH FINV (BSE code:530135)   ,Financial Services
500041,BANNARI AMAN,Bannari Aman (Bse Code: 500041 ),Sugar
530343,GENUS POWER ,Genus Power Infrastructures Ltd. (BSE code:530343)   ,Power
506131,INDIACO VEN ,Indiaco Ven  (Bse Code: 506131 ),Financial Services
532144,WELSP GUJ SR,Welspun-Gujarat Stahl Rohren Limited (BSE code:532144)   ,Steel
532025,SOWBH MEDIA ,Sowbhagya Media Ltd(NDA) (BSE code:532025)   ,Media and Entertainment
532538,ULTRATECH CM,UltraTech Cement Ltd. (BSE code:532538)   ,Cement
530701,GOMTI FINLEA,GOMTI FINLEA (BSE code:530701)   ,Financial Services
530999,BALAJI AMINE,Balaji Amines Limited (BSE code:530999)   ,Chemicals
517564,G.R.CABLES  ,GR Cables Ltd(NDA) (BSE code:517564)   ,Telecom
532481,NOIDA-TOLL B,Noida Toll Bridge Company Limited (BSE code:532481)   ,Others
531861,JOINDRE CAPI,JOINDRE CAPITAL SE INR10 (BSE code:531861)   ,Financial Services
513131,METALMAN IND,METALMAN IND (BSE code:513131)   ,Steel
531215,RTS POWER CO,R T S Power Corpn Ltd (BSE code:531215)   ,Engineering
508998,STERL INTER ,Sterl Inter  (Bse Code: 508998 ),IT
500414,TIMEX GROUP ,Timex Group  (Bse Code: 500414 ),Others
532988,RANE ENGVL  ,RANE ENGVL (BSE code:532988)   ,Auto Ancillaries
531673,Anka India  ,Anka India  ,Un classified
532342,IT PEOPLE   ,IT People (India) Ltd. (BSE code:532342)   ,IT
517206,LUMAX IND   ,Lumax Industries Limited (BSE code:517206)   ,Auto Ancillaries
504988,WELCAST     ,Welcast      (Bse Code: 504988 ),Steel
513097,SHIV.BIMETAL,Shivalik Bimetal Controls Ltd(NDA) (BSE code:513097)   ,Others
521080,PASARI SPIN ,PASARI SPIN (BSE code:521080)   ,Textile
507498,PICCADILY SU,Piccadily Su (Bse Code: 507498 ),Sugar
524576,VIVID IND   ,VIVID IND (BSE code:524576)   ,Chemicals
524758,WINTAC LTD  ,Wintac Ltd (BSE code:524758)   ,Pharmaceuticals
505537,ZEE ENTER   ,Zee Enter    (Bse Code: 505537 ),Media and Entertainment
500295,SESA GOA    ,Sesa Goa     (Bse Code: 500295 ),Mining
507468,SH.VANI SUGR,Sh.Vani Sugr (Bse Code: 507468 ),Sugar
531744,GINI SILK MI,Gini Silk Mills Ltd (BSE code:531744)   ,Textile
519475,CHORDIA FOOD,Chordia Food Products Ltd(NDA) (BSE code:519475)   ,Food Processing
519560,NEHA INTER. ,Neha International Ltd. (BSE code:519560)   ,Others
519287,MODERN DAIRI,Modern Dairies Ltd(NDA) (BSE code:519287)   ,Food Processing
530111,RAJ PACKAGIN,RAJ PACKAG I (BSE code:530111)   ,Packaging
590101,UTI GOLD ETF,UTI GOLD ETF (BSE code:590101)   ,Financial Services
511696,CHARTERED CA,CHAR CAP INV (BSE code:511696)   ,Financial Services
532344,SOFTSOL (I) ,Softsol India Ltd(NDA) (BSE code:532344)   ,IT
532349,TRANSPORT CO,Transport Corporation of India Limited (BSE code:532349)   ,Courier and Logistic Services
532355,TELEPHOTO EN,Telephoto Entertainments Ltd(NDA) (BSE code:532355)   ,Media and Entertainment
532356,TRIVENI ENGG,Triveni Engineering & Industries Ltd. (BSE code:532356)   ,Sugar
532374,STER TECH   ,Sterlite Technologies Limited (BSE code:532374)   ,Telecom
514448,JYOTI RESINS,Jyoti Resins and Adhesives Ltd (BSE code:514448)   ,Chemicals
531390,UPSURGE INV.,UPSURGE INVS (BSE code:531390)   ,Financial Services
511760,KOSIAN INDUS,KOSIAN INDUS (BSE code:511760)   ,Financial Services
514286,ASHIMA LTD. ,Ashima Ltd (BSE code:514286)   ,Textile
530769,VENUS UNIVER,VENUS UNIVERSAL INR2.5 (BSE code:530769)   ,Personal Care
532645,BEEYU OVERSE,Beeyu Overseas Ltd(NDA) (BSE code:532645)   ,Agricultural Related
500048,BEML LTD    ,Beml Ltd     (Bse Code: 500048 ),Engineering
531149,SRANG MARK  ,Srang Mark   (Bse Code: 531149 ),Tourism and Hotels
530657,GLOBAL SEC. ,Global Sec. ,Financial Services
526483,TGF MEDIA SY,Tgf Media Sy,Media and Entertainment
522245,IYKOT HITEC ,Iykot Hitec ,Others
532691,TULIP TELE  ,Tulip Telecom Limited (BSE code:532691)   ,IT
531832,NAGAR.AGRITE,NAGAR AGRITE (BSE code:531832)   ,Others
890010,CLUT AUTO PP,Clut Auto Pp,Un classified
700113,ISPAT CRP 12,Ispat Crp 12,Un classified
513403,PM TELELINN ,Pm Telelinn ,Steel
530997,UNIQUE ORGAN,Unique Organ,Food Processing
531601,GUJ.CAPITAL ,Guj.Capital ,Financial Services
530141,GYAN DEVELOP,Gyan Develop,Construction and Building Materials
580001,STAN CHART  ,Stan Chart  ,Banks
533209,SAMRUDDHI   ,Samruddhi   ,Un classified
533210,KRITI NUTRI ,Kriti Nutri ,Food Processing
507405,VISHNU SUGAR,Vishnu Sugar,Sugar
503663,TILAK FIN.  ,Tilak Fin.  ,Financial Services
511764,Upasana Fin.,Upasana Fin.,Financial Services
945776,Ecl05jun08  ,Ecl05jun08  ,Un classified
533748,Avante Ltd* ,Avante Ltd* ,Un classified
934795,Stf Ncd1 Ot ,Stf Ncd1 Ot ,Un classified
526873,Raj.Gases Lt,Raj.Gases Lt,Oil and Gas
946427,Barclays106 ,Barclays106 ,Un classified
521036,Tirumala Seu,Tirumala Seu,Textile
946549,Barclays133 ,Barclays133 ,Un classified
515099,La Mansion G,La Mansion G,Construction and Building Materials
526530,Sudev Ind.  ,Sudev Ind.  ,Plastic Processing
946436,Kmplsrn0910 ,Kmplsrn0910 ,Un classified
934794,Stf Ncd1 Ur ,Stf Ncd1 Ur ,Un classified
530033,Moonbeam Ind,Moonbeam Ind,Others
534091,Mcx Ltd     ,Mcx Ltd     ,Others
534076,Orient Ref  ,Orient Ref  ,Engineering
947211,Ecl11mar11b ,Ecl11mar11b ,Un classified
947035,Ecl22dec10  ,Ecl22dec10  ,Un classified
632218,South Ind.Bk,South Ind.Bk,Un classified
947142,Ecl28feb11  ,Ecl28feb11  ,Un classified
520141,Sibar Auto  ,Sibar Auto  ,Auto Ancillaries
534063,Fut Sol     ,Fut Sol     ,Financial Services
533983,Geeceeven*  ,Geeceeven*  ,Un classified
530663,Goyal Asso. ,Goyal Asso. ,Fashion and personal items
533417,Ktkfmp46g   ,Ktkfmp46g   ,Un classified
531581,Alka Diamond,Alka Diamond,Fashion and personal items
534082,Axisft18gp  ,Axisft18gp  ,Un classified
531617,Osian Ind.  ,Osian Ind.  ,Plastic Processing
530215,Kingsinfra  ,Kingsinfra  ,Real Estate
516106,Sh.Karthik P,Sh.Karthik P,Paper
946586,Ecl25feb10  ,Ecl25feb10  ,Un classified
514332,Anuvin Indus,Anuvin Indus,Textile
946085,Edel27feb9d ,Edel27feb9d ,Un classified
710012,Shentr Chemi,Shentr Chemi,Un classified
947255,Ecl7apr11d  ,Ecl7apr11d  ,Un classified
946731,Ecl28apr10a ,Ecl28apr10a ,Un classified
505502,Parag Shilpa,Parag Shilpa,Financial Services
947295,Ecl20may11a ,Ecl20may11a ,Un classified
511012,Yamini Inves,Yamini Inves,Financial Services
947781,Ldl06feb12  ,Ldl06feb12  ,Un classified
946670,Barclays171 ,Barclays171 ,Un classified
514336,Fine Plast  ,Fine Plast  ,Plastic Processing
532189,India Touris,India Touris,Tourism and Hotels
512301,Chambal Brew,Chambal Brew,Breweries and Distilleries
946512,Kmpl290110b ,Kmpl290110b ,Un classified
500256,LOK.HOUS&CON,Lok.Hous&Con (Bse Code: 500256 ),Construction and Building Materials
530427,CHOKSI IMAG ,CHOKSI IMAG (BSE code:530427)   ,Others
512585,KARMA ISP   ,KARMA ISP (BSE code:512585)   ,IT
519174,ASHIANA AGRO,ASHIAN AGR I (BSE code:519174)   ,Food Processing
506854,TANFAC IND. ,Tanfac Ind.  (Bse Code: 506854 ),Non Ferrous Metals
507649,RASOI LTD.  ,Rasoi Ltd.   (Bse Code: 507649 ),Food Processing
530125,SAMRAT PHARM,SAMRAT PHARM(BSE INDONEXT) (BSE code:530125)   ,Petro Chemicals
533079,SAND PLAST  ,SAND PLAST (BSE code:533079)   ,Construction and Building Materials
532045,NEXXOFT INFO,NEXXOFT INFO (BSE code:532045)   ,IT
946781,Barclays177 ,Barclays177 ,Un classified
946477,Barclays113 ,Barclays113 ,Un classified
945899,Efs29sep08  ,Efs29sep08  ,Un classified
504180,Std.Battery ,Std.Battery ,Others
972605,Nabard10810 ,Nabard10810 ,Un classified
946532,Barclays125 ,Barclays125 ,Un classified
533896,Ferventsl   ,Ferventsl   ,Pharmaceuticals
945937,Kmilsrvii   ,Kmilsrvii   ,Un classified
946531,Barclays124 ,Barclays124 ,Un classified
531909,Swagruha    ,Swagruha    ,Real Estate
946519,Kmpl220110c ,Kmpl220110c ,Un classified
537766,Bcp Ltd     ,Bcp Ltd     ,Un classified
934962,0mfl16viii  ,0mfl16viii  ,Un classified
934957,1075mfl19   ,1075mfl19   ,Un classified
935028,1225mfl17   ,1225mfl17   ,Un classified
961873,844rec24    ,844rec24    ,Un classified
530797,Shree Ganes.,Shree Ganes.,Un classified
935026,0mfl2016    ,0mfl2016    ,Un classified
934972,0srei17g    ,0srei17g    ,Un classified
538128,Womens Next ,Womens Next ,Un classified
935022,115mfl2016  ,115mfl2016  ,Un classified
961857,873hudco29  ,873hudco29  ,Un classified
934971,115srei17f  ,115srei17f  ,Un classified
948784,1750mrpl15a ,1750mrpl15a ,Un classified
961861,854hudco24  ,854hudco24  ,Un classified
935032,0mfl2017    ,0mfl2017    ,Un classified
961817,841iifcl24  ,841iifcl24  ,Un classified
934996,1075mfl17b  ,1075mfl17b  ,Un classified
934959,1150mfl17v  ,1150mfl17v  ,Un classified
961805,841ntpc23   ,841ntpc23   ,Un classified
536671,Subhtex     ,Subhtex     ,Un classified
526983,Ashoka Refin,Ashoka Refin,Un classified
535790,Aptechltd*  ,Aptechltd*  ,Un classified
536672,Vcu Data    ,Vcu Data    ,Un classified
624494,Ipca Lab Ltd,Ipca Lab Ltd,Un classified
934909,1175sifl18  ,1175sifl18  ,Un classified
536161,Nitinfire*  ,Nitinfire*  ,Un classified
947085,Ecl21jan11d ,Ecl21jan11d ,Un classified
934895,1225mfl16   ,1225mfl16   ,Un classified
948539,Rcl11sep12d ,Rcl11sep12d ,Un classified
536709,Vak Pow Inf ,Vak Pow Inf ,Un classified
961782,851hudco28  ,851hudco28  ,Un classified
536773,Jin Poly Inv,Jin Poly Inv,Un classified
536642,Hcpo36msrg  ,Hcpo36msrg  ,Un classified
934916,1075stfc18  ,1075stfc18  ,Un classified
948534,Eclk3h201   ,Eclk3h201   ,Un classified
961802,843pfc23    ,843pfc23    ,Un classified
961803,879pfc28    ,879pfc28    ,Un classified
961789,867nhpc33   ,867nhpc33   ,Un classified
536820,Boston Tek  ,Boston Tek  ,Un classified
536591,Garwarewal* ,Garwarewal* ,Un classified
961804,892pfc33    ,892pfc33    ,Un classified
536084,H1001a27dq  ,H1001a27dq  ,Un classified
536328,Hcpo36marg  ,Hcpo36marg  ,Un classified
934918,0stfc16iv   ,0stfc16iv   ,Un classified
947431,Barclays255 ,Barclays255 ,Un classified
535374,Ktkfmp100d  ,Ktkfmp100d  ,Un classified
934919,0stfc18v    ,0stfc18v    ,Un classified
961796,863iifcl28  ,863iifcl28  ,Un classified
961794,826iifcl23  ,826iifcl23  ,Un classified
530787,Inland Print,Inland Print,Un classified
536868,Integra Tele,Integra Tele,Un classified
961806,848ntpc28   ,848ntpc28   ,Un classified
536965,Bp Capital  ,Bp Capital  ,Un classified
532105,Mega Fin (I),Mega Fin (I),Un classified
537092,Modex Int   ,Modex Int   ,Un classified
535729,Motilalofs* ,Motilalofs* ,Un classified
947538,Ecl18oct11f ,Ecl18oct11f ,Un classified
537119,Tentiwal Wir,Tentiwal Wir,Un classified
947540,Ecl19oct11h ,Ecl19oct11h ,Un classified
934932,1152iihf18  ,1152iihf18  ,Un classified
537259,Suyog Tele  ,Suyog Tele  ,Un classified
961822,891iifcl34  ,891iifcl34  ,Un classified
536086,H1001a27rd  ,H1001a27rd  ,Un classified
536087,H1001a27rq  ,H1001a27rq  ,Un classified
536094,Idfcftpd27q ,Idfcftpd27q ,Un classified
537326,Chemtech Ind,Chemtech Ind,Un classified
536088,H1001a27rf  ,H1001a27rf  ,Un classified
948607,Karvyb30    ,Karvyb30    ,Un classified
536090,Idfcftpr27q ,Idfcftpr27q ,Un classified
934944,1225mfl17e  ,1225mfl17e  ,Un classified
934923,1075mfl18c  ,1075mfl18c  ,Un classified
502250,MARATH.REFRA,Marath.Refra (Bse Code: 502250 ),Engineering
512153,SPEC.MARKET ,Spec.Market  (Bse Code: 512153 ),Financial Services
512437,APOLLO FIN I,APOLLO FINVEST(IN) INR10 (BSE code:512437)   ,Financial Services
514386,GUJ COTEX   ,Gujarat Cotex Ltd(NDA) (BSE code:514386)   ,IT
512604,HARIA EXPORT,HARIA EXPO L (BSE INDONEXT) (BSE code:512604)   ,Textile
513456,KANISHK ST. ,Kanishk Steel Industries Ltd. (BSE code:513456)   ,Steel
519224,WILLIAM.MAGO,Williamson Magar and Co Ltd (BSE code:519224)   ,Financial Services
520022,DENSO INDIA ,Denso India Limited (BSE code:520022)   ,Auto Ancillaries
526971,DHOOT I.FIN.,DHOOT INDUS. (BSE code:526971)   ,Others
530047,RAISAHEB RCK,Rai Saheb Rekhchand Mohota Spinning & We (BSE code:530047)   ,Textile
531717,VIDHI DYESTU,Vidhi Dyestuffs Manufacturing Ltd(NDA) (BSE code:531717)   ,Dye Material
532221,SONATA SOFT.,Sonata Software Limited (BSE code:532221)   ,IT
511210,BASIL INF   ,Basil Inf    (Bse Code: 511210 ),Financial Services
504864,ORISA SP IRS,Orisa Sp Irs (Bse Code: 504864 ),Steel
500520,MAH & MAH   ,Mah & Mah    (Bse Code: 500520 ),Engineering
530841,BHOLANATH IN,BHOLANATH IN (BSE code:530841)   ,Textile
512345,YASH TRADING,Yash Trading,Financial Services
531412,RAGSAN PETRO,Ragsan Petro,Un classified
508905,SMIFS CAPITA,Smifs Capita (Bse Code: 508905 ),Financial Services
505576,GOLDCREST FN,Goldcrest Fn (Bse Code: 505576 ),Financial Services
501150,CENTRUM CAP ,Centrum Cap  (Bse Code: 501150 ),Financial Services
500878,CEAT LIMITED,Ceat Limited (Bse Code: 500878 ),Tyres
533138,ASTEC LIFE  ,Astec Life   (Bse Code: 533138 ),Chemicals
500060,BIRLA ERIC. ,Birla Eric.  (Bse Code: 500060 ),Engineering
501425,BOM.BURMAH  ,Bom.Burmah   (Bse Code: 501425 ),Diversified
500211,INSILCO LTD.,Insilco Ltd. (Bse Code: 500211 ),Chemicals
500147,CMI FPE     ,Cmi Fpe      (Bse Code: 500147 ),Engineering
505526,DOLAT INV.  ,Dolat Inv.   (Bse Code: 505526 ),Financial Services
507528,EASTERN SUG.,Eastern Sug. (Bse Code: 507528 ),Sugar
505250,G.G.DANDEKAR,G.G.Dandekar (Bse Code: 505250 ),Engineering
532926,JYOTHY LAB  ,Jyothy Lab   (Bse Code: 532926 ),Personal Care
509546,GRAVISS HOSP,Graviss Hosp (Bse Code: 509546 ),Tourism and Hotels
507966,RAS RESORTS ,Ras Resorts  (Bse Code: 507966 ),Tourism and Hotels
507472,VENUS SUGAR ,Venus Sugar  (Bse Code: 507472 ),Sugar
507894,SCHABLONA (I,Schablona (I (Bse Code: 507894 ),Others
508976,SPANCO      ,Spanco       (Bse Code: 508976 ),Telecom
507852,ADDI IND.   ,Addi Ind.    (Bse Code: 507852 ),Textile
511196,CANFIN HOMES,Canfin Homes (Bse Code: 511196 ),Housing Finance
500051,BHAG GAS    ,Bhag Gas     (Bse Code: 500051 ),Others
500049,BHARAT ELECT,Bharat Elect (Bse Code: 500049 ),Engineering
500164,GODREJ IND  ,Godrej Ind   (Bse Code: 500164 ),Chemicals
509162,INDAG RUBBER,Indag Rubber (Bse Code: 509162 ),Tyres
531448,Arrow Sec.  ,Arrow Sec.  ,Financial Services
511726,VIPUL LTD   ,Vipul Ltd. (BSE code:511726)   ,Financial Services
514209,SHAMKEN COT.,SHAMKEN COTS (BSE code:514209)   ,Textile
506874,SHREEJAL    ,Shreejal     (Bse Code: 506874 ),Others
512624,CHANDRIKA TR,CHANDRIK TRA (BSE code:512624)   ,Others
524506,CORAL LAB.  ,Coral Laboratories Ltd(NDA) (BSE code:524506)   ,Pharmaceuticals
533055,EDSERV SOFT ,Edserv Softsystems Ltd (BSE code:533055)   ,IT
532541,NIITTECH    ,NIIT Technologies Ltd. (BSE code:532541)   ,IT
532744,GTN TEXTILE ,GTN Textiles Ltd(NDA) (BSE code:532744)   ,Textile
507813,NATI. OXYGEN,Nati. Oxygen (Bse Code: 507813 ),Others
504269,KHAITAN ELEC,Khaitan Elec (Bse Code: 504269 ),Consumer Durables
523031,Ads Dignos  ,Ads Dignos  ,HealthcareandHospitals
946194,Edlsre0f903 ,Edlsre0f903 ,Un classified
521022,SURYAJYOTI S,Surya Jyoti Spinning Mills Ltd(NDA) (BSE code:521022)   ,Textile
526773,PRESSURE SEN,PRESSURE SEN SYS INR10 (BSE code:526773)   ,Packaging
524091,ACRYCIL LTD.,ACRYSIL LTD. (BSE code:524091)   ,Others
500031,BAJAJ ELECT.,Bajaj Elect. (Bse Code: 500031 ),Consumer Durables
500790,NESTLE (I)  ,Nestle (I)   (Bse Code: 500790 ),Food Processing
530127,NPR FINANCE ,NPR FINANCE (BSE code:530127)   ,Financial Services
504093,PANA ENERG  ,Pana Energ   (Bse Code: 504093 ),Others
500696,HIND UNI LT ,Hind Uni Lt  (Bse Code: 500696 ),Personal Care
502168,N C L IND.  ,N C L Ind.   (Bse Code: 502168 ),Cement
523218,KILBURN OFFI,KILBURN OFFI (BSE code:523218)   ,Others
512299,STERL.BIOTEC,Sterling Biotech Limited (BSE code:512299)   ,Chemicals
522281,RAM RAT.WIRE,Ram Ratna Wires Limited (BSE code:522281)   ,Non Ferrous Metals
519373,VIMAL OIL FD,Vimal Oil & Foods Ltd (BSE code:519373)   ,Food Processing
530269,SCIL VENTU  ,SCIL Ventures Ltd.(NDA) (BSE code:530269)   ,Financial Services
531658,TRIJAL IND. ,TRIJAL INDUS (BSE code:531658)   ,Others
530783,TRANS ASIAC ,TRANS ASIAC (BSE code:530783)   ,Pharmaceuticals
503722,BANSW.SYNTEX,Bansw.Syntex (Bse Code: 503722 ),Textile
505255,GMM PFAUDLER,Gmm Pfaudler (Bse Code: 505255 ),Engineering
532658,INDO ASI FU ,Indo Asian Fusegear Ltd. (BSE code:532658)   ,Others
524830,ELDER HEALTH,Elder Health Care Ltd(NDA) (BSE code:524830)   ,Pharmaceuticals
532503,RAJAPAMILLS ,Rajapalayam Mills Ltd. (BSE code:532503)   ,Textile
530271,RICH CAPITAL,RICH CAP FIN (BSE code:530271)   ,Financial Services
590088,ADINATH BIO ,Adinath Bio-Labs Limited (BSE code:590088)   ,Pharmaceuticals
533108,BHILWRA TEC ,BHILWRA TEC (BSE code:533108)   ,Textile
509438,BENARES HOT ,Benares Hot  (Bse Code: 509438 ),Tourism and Hotels
530699,RAJ RAYON   ,Raj Rayon Limited (BSE code:530699)   ,Textile
531663,INTENSIV AIR,Intensiv Air (Bse Code: 531663 ),Consumer Durables
946702,Ecl30apr10  ,Ecl30apr10  ,Un classified
526901,SONAL ADHESI,SONAL ADHESI (BSE code:526901)   ,Packaging
531878,ANJANI FINL ,Anjani Finance Ltd(NDA) (BSE code:531878)   ,Financial Services
508954,SANJAY LEAS ,Sanjay Leas  (Bse Code: 508954 ),Financial Services
531307,Srk Indus   ,Srk Indus   ,Engineering
526887,Indo Credit ,Indo Credit ,Financial Services
533982,Terasoftware,Terasoftware,IT
519200,Navcom Ind. ,Navcom Ind. ,Food Processing
947637,Tpcl02jun11 ,Tpcl02jun11 ,Un classified
946011,Edel01jan9c ,Edel01jan9c ,Un classified
934825,Scfncd2unr  ,Scfncd2unr  ,Un classified
531820,Finalysis Cr,Finalysis Cr,Financial Services
710028,S.Kumar S(C),S.Kumar S(C),Un classified
534044,Jklakshmi*  ,Jklakshmi*  ,Un classified
514354,Premier Poly,Premier Poly,Plastic Processing
534184,Norl        ,Norl        ,Oil and Gas
534190,Olympic     ,Olympic     ,Printing and stationary
504340,Confidence  ,Confidence  ,Others
947062,Kmpl21jan11 ,Kmpl21jan11 ,Un classified
506113,Lifeline Dru,Lifeline Dru,Pharmaceuticals
534185,Mgold       ,Mgold       ,Financial Services
961719,Idfcbd1sr1  ,Idfcbd1sr1  ,Un classified
524055,Panther Indu,Panther Indu,Packaging
961744,821rec27    ,821rec27    ,Un classified
961743,793rec22    ,793rec22    ,Un classified
504369,Grandma Trad,Grandma Trad,Others
534535,Biogrpaper  ,Biogrpaper  ,Un classified
505533,DHANPRAYOG  ,Dhanprayog  ,Financial Services
533176,DQ ENT      ,Dq Ent      ,Media and Entertainment
533178,PRADIPOVERS ,Pradipovers ,Textile
501242,TCI FINANCE ,Tci Finance  (Bse Code: 501242 ),Financial Services
511200,MUNOTH CAP. ,Munoth Cap.  (Bse Code: 511200 ),Others
511644,OMEGA INTERA,OMEGA INTE T (BSE code:511644)   ,IT
523630,NATIONAL FER,National Fertilizers Limited (BSE code:523630)   ,Agricultural Related
532275,LANDMARC LEI,Landmarc Leisure Corporation Ltd (BSE code:532275)   ,Financial Services
533573,Alem Pharma ,Alem Pharma ,Pharmaceuticals
531570,Shubham Gran,Shubham Gran,Un classified
514360,Gupta Ca.Int,Gupta Ca.Int,Textile
521137,Eureka Ind. ,Eureka Ind. ,Textile
506365,Chemo Pharma,Chemo Pharma,Pharmaceuticals
526439,Ambitious Pl,Ambitious Pl,Plastic Processing
533310,Midval Ent  ,Midval Ent  ,Un classified
533317,Omkar Spc   ,Omkar Spc   ,Chemicals
590113,HNGSNG BEES ,Hngsng Bees ,Financial Services
533213,FRONT SEC   ,Front Sec   ,Financial Services
505525,PARICHAY INV,Parichay Inv,Financial Services
506879,GUJ.THEMIS. ,Guj.Themis.  (Bse Code: 506879 ),Pharmaceuticals
531830,TODAYS WRITI,Todays Writi (Bse Code: 531830 ),Printing and stationary
500042,BASF INDIA  ,Basf India   (Bse Code: 500042 ),Chemicals
972660,Ifci310111a ,Ifci310111a ,Un classified
934839,Rflncdo2c2  ,Rflncdo2c2  ,Un classified
945852,Efs28aug08  ,Efs28aug08  ,Un classified
590122,Ashikacr    ,Ashikacr    ,Financial Services
524210,Pentokey Org,Pentokey Org,Chemicals
531260,Ykm Ind     ,Ykm Ind     ,Food Processing
519586,Wyn Aqua Exp,Wyn Aqua Exp,Food Processing
945874,Kmil26sep08 ,Kmil26sep08 ,Un classified
533704,Essar Ship  ,Essar Ship  ,Shipping
533719,Idbigold    ,Idbigold    ,Financial Services
531885,Sva India   ,Sva India   ,Financial Services
632254,Polaris S   ,Polaris S   ,Un classified
524444,Atreya Petro,Atreya Petro,Oil and Gas
934818,Iiislncdiii1,Iiislncdiii1,Un classified
948527,Rcl6sep12g  ,Rcl6sep12g  ,Un classified
505336,Mirch-Mirex ,Mirch-Mirex ,Un classified
535745,Ipru8298    ,Ipru8298    ,Un classified
934945,1250mfl17f  ,1250mfl17f  ,Un classified
537573,Polymac     ,Polymac     ,Un classified
537582,Unishire    ,Unishire    ,Un classified
537610,Miraef1d1g  ,Miraef1d1g  ,Un classified
948839,Ecla6g301   ,Ecla6g301   ,Un classified
537800,Mangalam Ind,Mangalam Ind,Un classified
949000,Mfl12mar13a ,Mfl12mar13a ,Un classified
961877,886rec34    ,886rec34    ,Un classified
961853,900epl34    ,900epl34    ,Un classified
961875,888rec29    ,888rec29    ,Un classified
961827,823irfc24   ,823irfc24   ,Un classified
961885,888irfc29   ,888irfc29   ,Un classified
537954,Skp         ,Skp         ,Un classified
